UPC1,Descrption,Price,QOH,Tax,Category,Sub Category ,Sub Category 2,Sub Category 3 ,Vendor 
40000004544,Lilywood 25oz,45,1,Yes,Giftware,Bottle,,,Swell
40006475001,Terrarium Kit,16,2,Yes,Giftware,Bottle,,,Swell
40000004011,Cheap Eats Bird Feeder,28,3,Yes,Giftware,,,,Fred&Friends
40000004196,Multi Color Striped,78.99,1,Yes,Giftware,,,,
40000004295,ANB Handbags,29.99,1,Yes,Accessory ,Handbag,,,America&Beyond
40007390001,Your Day Will Go Pillow,150,1,Yes,Dicor,Pillow,,,
40007772001,Large Butterfly Garland,22,1,Yes,Dicor,Garland,,,
40007771001,Medium Butterfly Garland,17,3,Yes,Dicor,Garland,,,
40007770001,Small Butterfly Garland,12,1,Yes,Dicor,Garland,,,
40000004544,Lilywood 25oz,45,1,Yes,Accessory ,Bottle,,,Swell
40007770001,Small Butterfly Garland,12,1,Yes,Dicor,Garland,,,Swell
40007771001,Medium Butterfly Garland,17,4,Yes,Dicor,Garland,,,
40007772001,Large Butterfly Garland,22,1,Yes,Dicor,Garland,,,
40007913001,Vida Carmine,98,1,Yes,Accessory ,Wallet,,,Hobo
40007925001,Cydney Turqoise,178,1,Yes,Accessory ,Wallet,,,Hobo
40007915001,Sadie Pumice,108,1,Yes,Accessory ,Wallet,,,Hobo
40007919001,Rachel Pumic,128,1,Yes,Accessory ,Wallet,,,Hobo
40007918001,Rachel Carmine,128,1,Yes,Accessory ,Wallet,,,Hobo
40007917001,Sadie Turqoise,108,1,Yes,Accessory ,Wallet,,,Hobo
40007914001,Sadie Carmine,108,1,Yes,Accessory ,Wallet,,,Hobo
40007904001,Amora Black,88,1,Yes,Accessory ,Wallet,,,Hobo
40007913001,Vida Carmine,98,1,Yes,Accessory ,Wallet,,,Hobo
40000004194,Spring Bud Backpack,52.99,1,Yes,Accessory ,Handbags,,,Hobo
40007874001,Reversible Tote,95,1,Yes,Accessory ,Tote,,,Sydney Love
40007680001,Luxe Linen,27,1,Yes,Giftware,Candle,,,Aquiesse 
40007681001,Passion Fruit & Citrus,27,1,Yes,Giftware,Candle,,,Aquiesse 
40007677001,Sandalwood Vanilla,27,1,Yes,Giftware,Candle,,,Aquiesse 
40000004033,Glass Water Bottle,25,2,Yes,Giftware,Bottle,,,
40006476001,Mason Jar Light,12,4,Yes,Giftware,Bottle,,,
40007751001,Bashful Elephant,22,1,Yes,Giftware,Stuffed Animal,,,Jelly Cat
40006475001,Terrarium Kit,16,6,Yes,Giftware,,,,
40000004546,Navy Alligator 25oz,45,1,Yes,Giftware,Bottle,,,Swell
40006680001,Yellow Chunky Vase,16,1,Yes,Dicor,Vase,,,
40006377001,Blood Orange Amber,10,1,Yes,Bath&Body,,,,
40006371001,Lemon Verbena Soap,10,1,Yes,Bath&Body,Soap,,,
40006375001,Watercress Mint Soap,10,1,Yes,Bath&Body,Soap,,,
40006371001,Lemon Verbena Soap,10,1,Yes,Bath&Body,Soap,,,
40006375001,Watercress Mint Soap,10,1,Yes,Bath&Body,Soap,,,
40006375001,Watercress Mint Soap,10,1,Yes,Bath&Body,Soap,,,
40006376001,HoneySuckle Soap,10,1,Yes,Bath&Body,Soap,,,
40006658001,Copper Votive-Large,11,1,Yes,Dicor,Vase,,,
40006688001,Jeweled Votive,22,1,Yes,Dicor,Vase,,,
40006375001,Watercress Mint Soap,10,1,Yes,Bath&Body,Soap,,,
40000003881,Framed ART,24,1,Yes,Dicor,,,,
40006505001,Various Scents,16,1,Yes,Bath&Body,,,,
40006505001,Various Scents,16,1,Yes,Bath&Body,,,,
40006505001,Various Scents,16,1,Yes,Bath&Body,,,,
40006505001,Various Scents,16,1,Yes,Bath&Body,,,,
40006505001,Various Scents,16,1,Yes,Bath&Body,,,,
40006505001,Various Scents,16,1,Yes,Bath&Body,,,,
40006505001,Various Scents,16,1,Yes,Bath&Body,,,,
40006380001,Original Room Spray,22,1,Yes,Bath&Body,,,,
40006380001,Original Room Spray,22,1,Yes,Bath&Body,,,,
40006380001,Original Room Spray,22,1,Yes,Bath&Body,,,,
40006380001,Original Room Spray,22,1,Yes,Bath&Body,,,,
40007649001,Mini Candle,12,1,Yes,Accessory ,Candle,,,
40007649001,Mini Candle,12,1,Yes,Accessory ,Candle,,,
40006382001,Original Bath Salts,12,1,Yes,Bath&Body,,,,
40006382001,Original Bath Salts,12,1,Yes,Bath&Body,,,,
40006382001,Original Bath Salts,12,1,Yes,Bath&Body,,,,
40007726001,Wish For,11,1,Yes,Stationary ,,,,
40006377001,Blood Orange Amber,10,1,Yes,Bath&Body,,,,
40006373001,Marine Soap,10,1,Yes,Bath&Body,,,,
40006376001,HoneySuckle Soap,10,1,Yes,Bath&Body,,,,
40006373001,Marine Soap,10,1,Yes,Bath&Body,,,,
40006371001,Lemon Verbena Soap,10,1,Yes,Bath&Body,,,,
9265702322,,12,1,Yes,,,,,
40006501001,Zipper Shopping Bags,15,1,Yes,Accessory ,Handbags,,,
40006501001,Zipper Shopping Bags,15,1,Yes,Accessory ,Handbags,,,
40000004197,Pareo,26.99,1,Yes,,,,,
40000004191,Yoga Bag,89.99,1,Yes,Accessory ,,,,
40007758001,Cordy Roy Kitten,25,1,Yes,Giftware,,,,
40006378001,Original Hand Cream,26,1,Yes,Bath&Body,,,,
40006378001,Original Hand Cream,26,1,Yes,Bath&Body,,,,
40006378001,Original Hand Cream,26,1,Yes,Bath&Body,,,,
40006377001,Blood Orange Amber,10,1,Yes,Bath&Body,,,,
40006498001,Original Candle,30,1,Yes,Accessory ,Candle,,,
40007024001,Cosmetic Pouch,26,1,Yes,Accessory ,Pouch,,,
40006379001,Original Parfum,44,1,Yes,Bath&Body,,,,
40006379001,Original Parfum,44,1,Yes,Bath&Body,,,,
40006499001,Original Travel Candle,10,1,Yes,Giftware,Candle,,,
40006499001,Original Travel Candle,10,1,Yes,Giftware,Candle,,,
40006499001,Original Travel Candle,10,1,Yes,Giftware,Candle,,,
40006499001,Original Travel Candle,10,1,Yes,Giftware,Candle,,,
40006499001,Original Travel Candle,10,1,Yes,Giftware,Candle,,,
40006499001,Original Travel Candle,10,1,Yes,Giftware,Candle,,,
40006499001,Original Travel Candle,10,1,Yes,Giftware,Candle,,,
40006381001,Original Salve,10,1,Yes,Giftware,,,,
40006381001,Original Salve,10,1,Yes,Giftware,,,,
40006373001,Marine Soap,10,1,Yes,Giftware,Soap,,,
40000004545,Birchwood 25oz,45,1,Yes,Giftware,Bottle,,,Swell
40006308001,Boyshort Combo pack - Various,40,1,Yes,Apparel,,,,
40006308001,Boyshort Combo pack - Various,40,1,Yes,Apparel,,,,
40006308001,Boyshort Combo pack - Various,40,1,Yes,Apparel,,,,
40006308001,Boyshort Combo pack - Various,40,1,Yes,Apparel,,,,
40006320001,Boy Short Panties - Various Co,29,1,Yes,Apparel,,,,
40006320001,Boy Short Panties - Various Co,29,1,Yes,Apparel,,,,
40006320001,Boy Short Panties - Various Co,29,1,Yes,Apparel,,,,
40006320001,Boy Short Panties - Various Co,29,1,Yes,Apparel,,,,
40006320001,Boy Short Panties - Various Co,29,1,Yes,Apparel,,,,
80554625525,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554618989,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554624505,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
40006319001,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691101,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554681108,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554624505,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691102,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554624999,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691101,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691102,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554625185,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554681108,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554625679,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554681108,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554626136,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554624505,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554624505,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691101,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554625679,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554624999,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
40007655001,Mini Candle,12,1,Yes,Giftware,Candle,,,
40007658001,Scalloped Candlepot,22,1,Yes,Giftware,Candle,,,
40007024001,Cosmetic Pouch,26,1,Yes,Accessory ,Pouch,,,
80554625525,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554625679,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554626136,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554624999,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554681108,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554625677,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
40006319001,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
40006319001,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691102,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691101,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554625525,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554626137,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
40006319001,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691100,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554625525,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554625525,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691102,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691101,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554625185,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554691101,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
40006319001,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
40006319001,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554626136,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
80554622411,Thong Panties - Various Colors,20,1,Yes,Apparel,,,,
70528229851,Lace Ivory/Floral Bralette,38,1,Yes,Apparel,,,,
40006305001,Lace Ivory/Floral Bralette,38,1,Yes,Apparel,Bralette,,,
40006305001,Lace Ivory/Floral Bralette,38,1,Yes,Apparel,Bralette,,,
70528229849,Lace Ivory/Floral Bralette,38,1,Yes,Apparel,Bralette,,,
88837443954,Lace Ivory/Floral Bralette,38,1,Yes,Apparel,Bralette,,,
40006300001,Lace Bandeau - Taupe,28,1,Yes,Apparel,Bandeau,,,
40007805001,Scallop Bandeau,28,1,Yes,Apparel,Bandeau,,,
40007805001,Scallop Bandeau,28,1,Yes,Apparel,Bandeau,,,
40006302001,Lace Bandeau - Black,28,1,Yes,Apparel,Bandeau,,,
40007805001,Scallop Bandeau,28,1,Yes,Apparel,Bandeau,,,
40007805001,Scallop Bandeau,28,1,Yes,Apparel,Bandeau,,,
88837443954,Scallop Bandeau,28,1,Yes,Apparel,Bandeau,,,
40007025001,Cosmetic Bag,46,1,Yes,Accessory ,Pouch,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000003918,Magnet,6,1,Yes,Giftware,,,,
40000004060,Sunglasses,42,1,Yes,Accessory ,Sunglasses,,,Blue Planet 
40000004060,Sunglasses,42,1,Yes,Accessory ,Sunglasses,,,Blue Planet
40007972001,Fallon,40,1,Yes,,,,,
40000004060,Sunglasses,42,1,Yes,Accessory ,Sunglasses,,,Blue Planet
40000004060,Sunglasses,42,1,Yes,Accessory ,Sunglasses,,,Blue Planet
40007199001,Mini Duck,12,1,Yes,Giftware,Stuffed Animal,,,Jellycats
40000004464,Arrow Pendant,45.99,1,Yes,Accessory ,Jewelry,,,
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40007888001,Zip Around Wallet,40,1,Yes,Accessory ,Wallet,,,Hobo
40007885001,Zip Around Wallet,40,1,Yes,Accessory ,Wallet,,,Hobo
40007677001,Sandalwood Vanilla,27,1,Yes,Accessory ,Wallet,,,America & Beyond 
40000004295,ANB Handbags,29.99,1,Yes,Accessory ,Handbag,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40006833001,Various Bamboo Reading Glasses,25,1,Yes,Accessory ,Readers,,,Blue Planet 
40007924001,Blaze Birch,188,1,Yes,Accessory ,Wallet,,,Hobo
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim ,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim ,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim ,
40000004015,Sadey Slim,258,1,Yes,Apparel,Bottom,Pant,Denim ,
40000004015,Sadey Slim,258,1,Yes,Apparel,Bottom,Pant,Denim ,
40000004012,Mid Rise Capri,268,1,Yes,Apparel,Bottom,Capri,Denim ,
40000004012,Mid Rise Capri,268,1,Yes,Apparel,Bottom,Capri,Denim ,
40000004012,Mid Rise Capri,268,1,Yes,Apparel,Bottom,Capri,Denim ,
40000004012,Mid Rise Capri,268,1,Yes,Apparel,Bottom,Capri,Denim ,
40000004012,Mid Rise Capri,268,1,Yes,Apparel,Bottom,Capri,Denim ,
40000004012,Mid Rise Capri,268,1,Yes,Apparel,Bottom,Capri,Denim ,
40000004074,Low Rise Ankle Crop,218,1,Yes,Apparel,Bottom,Crop,Denim ,
40000004074,Low Rise Ankle Crop,218,1,Yes,Apparel,Bottom,Crop,Denim ,
40000004074,Low Rise Ankle Crop,218,1,Yes,Apparel,Bottom,Crop,Denim ,
40000004074,Low Rise Ankle Crop,218,1,Yes,Apparel,Bottom,Crop,Denim ,
40008045001,Low Rise Cropped,198,1,Yes,Apparel,Bottom,Crop,Denim ,
40008045001,Low Rise Cropped,198,1,Yes,Apparel,Bottom,Crop,Denim ,
40008045001,Low Rise Cropped,198,1,Yes,Apparel,Bottom,Crop,Denim ,
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,Pant,Denim ,
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,Pant,Denim ,
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,Pant,Denim ,
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,Pant,Denim ,
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,Pant,Denim ,
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,Pant,Denim ,
40007591001,Tapped Aerator,15,1,Yes,Giftware,Stuffed Animal,,,Jelly Cats
40006660001,Wood Sign-DARLING,50,1,Yes,Dicor,,,,
40006659001,Wood Sign-ADORED,50,1,Yes,Dicor,,,,
40006680001,Yellow Chunky Vase,16,1,Yes,Dicor,Vase,,,
40007386001,I Love You - Small,56,1,Yes,Dicor,,,,
40006780001,Madelyn Purse - Diamond Snake,258,1,Yes,Accessory ,Handbag,,,
40007208001,Pistachio Bunny,22,1,Yes,Giftware,Stuffed Animal,,,Jelly Cats 
40007204001,Pink Bunny,22,1,Yes,Giftware,Stuffed Animal,,,Jelly Cats 
40006661001,Wood Sign-SUNSHINE,50,1,Yes,Dicor,,,,
40006500001,No Zipper Shopping Bags,12,1,Yes,Accessory ,Tote,,,
40006500001,No Zipper Shopping Bags,12,1,Yes,Accessory ,Tote,,,
40000003716,,245,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000004523,Tart Loona Top Grey,84.99,1,Yes,Apparel,Top,Shirt,Loona,Tart
40000004523,Tart Loona Top Grey,84.99,1,Yes,Apparel,Top,Shirt,Loona,Tart
40000004523,Tart Loona Top Grey,84.99,1,Yes,Apparel,Top,Shirt,Loona,Tart
40000004202,Slouchy Split Raw Hem,114.99,1,Yes,Apparel,Top,Shirt,,Wilt
40000004202,Slouchy Split Raw Hem,114.99,1,Yes,Apparel,Top,Shirt,,Wilt
40000004202,Slouchy Split Raw Hem,114.99,1,Yes,Apparel,Top,Shirt,,Wilt
40000004202,Slouchy Split Raw Hem,114.99,1,Yes,Apparel,Top,Shirt,,Wilt
40000004501,Nation Leona Henley Grey,87.99,1,Yes,Apparel,Top,Henley,Leona,Nations
40000004501,Nation Leona Henley Grey,87.99,1,Yes,Apparel,Top,Henley,Leona,Nations
40000004501,Nation Leona Henley Grey,87.99,1,Yes,Apparel,Top,Henley,Leona,Nations
40000003989,Farrah Skinny Crop,225,1,Yes,Apparel,Bottom,Crop,Denim ,
40008004001,Legging 8 Year,210,1,Yes,Apparel,Bottom,Legging,Denim ,
40008004001,Legging 8 Year,210,1,Yes,Apparel,Bottom,Legging,Denim ,
80380156391,,220,1,Yes,Apparel,Bottom,,,
80380156392,,220,1,Yes,Apparel,Bottom,,,
80380156393,,220,1,Yes,Apparel,Bottom,,,
80380156392,,220,1,Yes,Apparel,Bottom,,,
80380156393,,220,1,Yes,Apparel,Bottom,,,
88792007357,,210,1,Yes,Apparel,Bottom,,,
88792007356,,210,1,Yes,Apparel,Bottom,,,
88792007357,,210,1,Yes,Apparel,Bottom,,,
88792007357,,210,1,Yes,Apparel,Bottom,,,
40007677001,Sandalwood Vanilla,27,1,Yes,Giftware,Candle,,,Aquiesse
40007677001,Sandalwood Vanilla,27,1,Yes,Giftware,Candle,,,Aquiesse
40000003982,Cowboy Bracelet Lemon,40,1,Yes,Accessory ,Jewelry,Bracelet,Leather,Cowboy Belts
40007591001,Tapped Aerator,15,1,Yes,Giftware,Stuffed Animal,,,Jellycats
40007887001,Zip Around Wallet,40,1,Yes,Accessory ,Wallet,,,
40007889001,Zip Around Wallet,40,1,Yes,Accessory ,Wallet,,,
68541310382,,95,1,Yes,,,,,
40007189001,Fox Deer Pillows,40,1,Yes,Dicor,Pillow,,,
40006618001,Yellow Flower pillow,150,1,Yes,Dicor,Pillow,,,
40007874001,Reversible Tote,95,1,Yes,Accessory ,Handbag,,,Sydney love 
40006763001,Darcy Platinum,98,1,Yes,,,,,
40000003878,Hadlee,158,1,Yes,,,,,
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,GoodHyouman 
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,GoodHyouman 
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,GoodHyouman 
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,GoodHyouman 
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,GoodHyouman 
40000003809,Low Rise Cropped Skinny,198,1,Yes,Apparel,Bottom,Crop,Denim ,
40000003809,Low Rise Cropped Skinny,198,1,Yes,Apparel,Bottom,Crop,Denim ,
40000003809,Low Rise Cropped Skinny,198,1,Yes,Apparel,Bottom,Crop,Denim ,
40007910001,Lauren Artistic,128,1,Yes,Apparel,Wallet,,,Hobo
40007912001,Vida Pumice,98,1,Yes,Accessory ,Wallet,,,Hobo
40007908001,Lauren Carmine,110,1,Yes,Accessory ,Wallet,,,Hobo
40006767001,Lauren Caramel Multi,128,1,Yes,Accessory ,Wallet,,,Hobo
40006765001,Tilda Black Clutch,78,1,Yes,Accessory ,Wallet,,,Hobo
60459920456,,98,1,Yes,,,,,
40006770001,Lauren Merlot,110,1,Yes,Accessory ,Wallet,,,Hobo
40007906001,Amora Pumice,88,1,Yes,Accessory ,Wallet,,,Hobo
40007905001,Amora Carmine,88,1,Yes,Accessory ,Wallet,,,Hobo
40007908001,Lauren Carmine,110,1,Yes,Accessory ,Wallet,,,Hobo
40007246001,Card Art,24,1,Yes,Statonary ,Greeting Card,,,
40000003881,Framed ART,24,1,Yes,Dicor,,,,
40000004158,PPLA Top,42.99,1,Yes,Apparel,Top,Shirt,,PPLA
40000004158,PPLA Top,42.99,1,Yes,Apparel,Top,Shirt,,PPLA
40000004158,PPLA Top,42.99,1,Yes,Apparel,Top,Shirt,,PPLA
40000004402,Tart Flora Top,105.99,1,Yes,Apparel,Top,Shirt,,Tart
40000004402,Tart Flora Top,105.99,1,Yes,Apparel,Top,Shirt,,Tart
40000004489,Mumu Beach Bound Tee,87.99,1,Yes,Apparel,Top,T Shirt,,Mumu
40000004489,Mumu Beach Bound Tee,87.99,1,Yes,Apparel,Top,T Shirt,,Mumu
40000003636,,58,1,Yes,Apparel,,,,
40000004485,Mumu Hibiscus Graphic Tank,87.99,1,Yes,Apparel,Top,Tank,,Mumu
40000004356,Mumu Pretty as a Peach,89.99,1,Yes,Apparel,Top,,,Mumu
40000004356,Mumu Pretty as a Peach,89.99,1,Yes,Apparel,Top,,,Mumu
40000004356,Mumu Pretty as a Peach,89.99,1,Yes,Apparel,Top,,,Mumu
40000004424,Hard Tail Papaya Sleeved Shirt,62.99,1,Yes,Apparel,Top,Shirt,Sleevless,Mumu
40000004424,Hard Tail Papaya Sleeved Shirt,62.99,1,Yes,Apparel,Top,Shirt,Sleevless,Hardtail
40000004424,Hard Tail Papaya Sleeved Shirt,62.99,1,Yes,Apparel,Top,Shirt,,Hardtail
40000004166,PPLA Top,59.99,1,Yes,Apparel,Top,Shirt,,Hardtail
40000004166,PPLA Top,59.99,1,Yes,Apparel,Top,Shirt,,PPLA
40000004166,PPLA Top,59.99,1,Yes,Apparel,Top,Shirt,,PPLA
40000004154,PPLA Top,59.99,1,Yes,Apparel,Top,Shirt,,PPLA
40000004154,PPLA Top,59.99,1,Yes,Apparel,Top,Shirt,,PPLA
40000004154,PPLA Top,59.99,1,Yes,Apparel,Top,Shirt,,PPLA
40000004157,PPLA Top,54.99,1,Yes,Apparel,Top,Shirt,,PPLA
40000004157,PPLA Top,54.99,1,Yes,Apparel,Top,Tank,,PPLA
