UPC1, Item, Descrption, Price, Cost, Category, SubCategory, SubCategory2, SubCategory3, Vendor, Gigis-Raleigh, Gigis-Cary, Violet-Rareigh, Violet-CaryTotal Inventory
40000003716 ,     3302707X ,    , 245 , $106.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 5 , 6 , 11
40000003717 , 3526739 ,    , 225 , $102.50  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000003718 ,      OKD-218 ,    , 12 , $3.00  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003719 ,    T20107-01 ,    , 44 , $16.75  ,    ,    ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003725 ,   KD31137-01 ,    , 56 , $21.75  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003731 ,      DOKJ187 ,    , 19 , $3.45  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003732 ,     11275DRP ,    , 75 , $24.75  ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000003735 ,       2074DR ,  Dress  , 56 , $17.75  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000003738 ,     CHRC0003 ,    , 60 , $18.75  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40000003739 ,     CHRC0004 ,    , 62 , $19.75  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40000003741 ,      1313PTR ,    , 59 , $19.75  ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40000003742 ,   SA1383JS-W ,    , 25 , $8.50  ,    ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003743 ,      103111P ,  GoodHyou Top  , 39 , $17.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 9 , 10 , 19
40000003744 ,      114131P ,    , 44 , $17.50  ,  Apparel  ,  Top  ,    ,    ,  GoodHyouman  , 0 , 0 , 0 , 1 , 1
40000003746 ,       GT5003 ,  Pinnapple Graphic   , 28 , $7.50  ,  Apparel  ,  Top  ,  Tank  ,    ,    , 0 , 0 , 2 , 1 , 3
40000003753 ,   RP-Wade-04 ,    , 39 , $14.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003754 ,        A2063 ,    , 42 , $16.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003755 ,        A9605 ,    , 28 , $5.00  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003756 ,        C7044 ,    , 42 , $7.00  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003758 ,        D2501 ,  Piko Dress  , 28 , $10.50  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003759 ,       GW1441 ,    , 98 , $39.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000003763 ,       KT0100 ,  Khaki/White Tank  , 48 , $18.00  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003764 ,       KT0076 ,  Black/White Stripes Away  , 48 , $18.00  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003765 ,       JK0162 ,  White Jet Set Linen  , 58 , $23.00  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003766 ,       DPD126 ,  Aruba Maxi Dress  , 98 , $38.00  ,  Apparel  ,  Dress  ,  Maxi  ,    ,    , 0 , 0 , 0 , 5 , 5
40000003767 ,     T3000LVB ,  V-Neck Top  , 42 , $16.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000003768 ,      CS40150 ,  Maxi Skirt  , 75 , $29.00  ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000003769 ,    MJD31183G ,  Tank Dress  , 73 , $28.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40000003772 , 55052025 ,  White Romper  , 84 , $32.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000003773 ,        D1013 ,  Embroidered Tribal Tank  , 32 , $12.75  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003776 ,        D1221 ,  Lace Up Bell Sleeve Top  , 35 , $13.75  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003777 ,        D1252 ,  Shift Dress with Cape  , 37 , $14.75  ,  Apparel  ,  Dress  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003780 ,        K6083 ,  Printed Yoke Top  , 37 , $14.75  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000003787 ,        2805S ,  Giving Keys Lariat Lock Silver  , 75 , $34.00  ,  Accessory  ,  Jewelry  ,  Necklace  ,    ,  The Giving Keys   , 0 , 0 , 0 , 1 , 1
40000003789 ,        2810G ,  Giving Keys Lariat Lock Gold  , 75 , $34.00  ,  Accessory   ,    ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40000003790 ,        2811G ,  Giving Keys Lariat Lock Gold  , 75 , $34.00  ,  Accessory  ,  Jewelry  ,  Necklace  ,    ,  The Giving Keys   , 0 , 0 , 0 , 1 , 1
40000003792 ,        7127G ,  Giving Keys Petite Lock Gold  , 43 , $19.00  ,  Accessory  ,  Jewelry  ,  Necklace  ,    ,  The Giving Keys   , 0 , 0 , 0 , 1 , 1
40000003796 ,     FE510419 ,  Good Morning Mug  , 15 , $6.48  ,  Giftware  ,    ,    ,    ,  Fishes Eddy   , 0 , 0 , 0 , 4 , 4
40000003797 ,     FE510656 ,  Here's Your Snack Platter  , 23 , $11.48  ,  Giftware   ,  Plate  ,    ,    ,  Fishes Eddy   , 0 , 0 , 1 , 3 , 4
40000003798 ,     FE500114 ,  Intervention-Ware Mug  , 15 , $6.48  ,  Giftware   ,  Mug  ,    ,    ,  Fishes Eddy  , 0 , 0 , 2 , 3 , 5
40000003799 ,    FD-YOGI-H ,  Natural Wedge  , 39 , $11.10  ,  Footwear  ,  Wedge  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003800 ,   GN-BAYSIDE ,  Denim Sandel  , 19 , $7.40  ,  Footwear  ,  Sandel  ,    ,    ,    , 5 , 1 , 0 , 0 , 6
40000003801 ,      TG-XY-2 ,  Beige Wedge  , 39 , $12.40  ,  Footwear  ,  Wedge  ,    ,    ,    , 6 , 1 , 0 , 0 , 7
40000003802 ,    F8760240A ,  Bra Strappy Back  , 20 , $10.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000003803 ,    OB438095A ,  Slip She Swings  , 88 , $40.00  ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000003805 , 32583 ,  Shrunken 3/4 Sleeve  , 92 , $40.00  ,  Apparel  ,  Top  ,  Shirt  ,  3/4 Sleeve   ,  Wilt  , 0 , 0 , 0 , 7 , 7
40000003807 , 703515 ,  Wilt Rustic/White Shrunken BF  , 79 , $35.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 5 , 4 , 9
40000003809 ,   93261563RH ,  Low Rise Cropped Skinny  , 198 , $89.00  ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000003810 ,     8020Y080 ,  Anja Cuffed Cropped  , 198 , $90.00  ,  Apparel  ,  Bottom  ,  Crop  ,    ,    , 0 , 0 , 0 , 7 , 7
40000003811 ,         RC35 ,  Distressed Denim Shorts  , 31 , $11.99  ,  Apparel  ,  Bottom  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003814 ,           HH ,  Headbands of Hope  , 20 , $8.00  ,  Accessory   ,  Handband   ,    ,    ,  Handbands of Hope   , 0 , 0 , 5 , 2 , 7
40000003815 ,          HH1 ,  Headbands of Hope  , 32 , $13.00  ,  Accessory   ,  Headband  ,    ,    ,  Headbands of Hope  , 0 , 0 , 3 , 4 , 7
40000003816 ,       JJLYBC ,  Bridal Cushions  , 47 , $19.00  ,  Accessory  ,  Jewelry  ,  Earring  ,    ,    , 0 , 0 , 0 , 1 , 1
40000003817 ,       JJLYCB ,  Cluster Bling  , 42 , $17.00  ,  Accessory  ,  Jewelry  ,  Earring  ,    ,    , 0 , 0 , 0 , 4 , 4
40000003819 ,       JJLYMB ,  Mini Bling  , 25 , $10.00  ,  Accessory   ,  Earring  ,    ,    ,  Joe Joe  Jewels  , 0 , 0 , 1 , 0 , 1
40000003820 ,     JJLYCUSH ,  Cushion Bling  , 37 , $15.00  ,  Accessory   ,  Earring  ,    ,    ,  Joe Joe  Jewels  , 0 , 0 , 1 , 18 , 19
40000003821 ,    OB4966181 ,  Mini Zip Denim  , 58 , $26.00  ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40000003829 ,       PKTANK ,  Piko Tank  , 24 , $8.00  ,  Apparel  ,  Top  ,    ,    ,    , 5 , 1 , 0 , 0 , 6
40000003830 ,   MCS72302-W ,  White Vest  , 49 , $18.95  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003831 ,    KC88096-P ,  Pink Lady Top  , 41 , $15.95  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003833 ,    BUMD405-T ,  Turq/Navy Print Maxi  , 49 , $18.95  ,  Apparel  ,  Dress  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003834 ,    BUMD421-T ,  Taupe/Melon Maxi  , 41 , $15.95  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003835 ,    BUMD406-T ,  Turq/Wht Dress  , 41 , $15.95  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003838 ,  MCS62677-RR ,  Railroads Stripe  , 50 , $19.95  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000003839 ,     31039B-A ,  Apricot Blouse  , 41 , $13.95  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000003843 ,  FM35104A-BL ,  Black Top  , 41 , $10.95  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003844 ,   FM35103C-T ,  Teal Top  , 41 , $10.95  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003845 ,     31056A-P ,  Pink Tye Dye  , 41 , $12.95  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003846 ,     C7H817-R ,  Rose Top  , 46 , $17.95  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003847 ,   8549-024-P ,  Peacock Top  , 41 , $12.95  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003850 ,   8546-024-N ,  Navy Top  , 41 , $15.95  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003852 ,   8519-016-C ,  Coral Top  , 46 , $17.95  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003857 ,   J2S22870-T ,  Navy Print Blouse  , 49 , $18.95  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003859 ,      9022-GR ,  Mixed Green TOp  , 49 , $18.95  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003862 ,      6H323-N ,  Navy Top  , 52 , $20.95  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003863 ,     6H808-Sp ,  Spring Purple Top  , 49 , $18.95  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003864 ,    MP1517-BL ,  Black Top  , 44 , $16.95  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003867 ,     6H808-AB ,  Ash Blonde Top  , 49 , $18.95  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003868 ,       22832D ,  Doe & Rae Dressw  , 52 , $21.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003869 ,       L3187N ,  Hem&Thread Mixed Print Dress  , 44 , $16.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003870 ,        L3334 ,  Hem&Thread Grey/Purp Top  , 45 , $17.00  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003873 ,      S81199T ,  Kent Tank  , 48 , $21.75  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40000003874 ,      S8T2934 ,  Park Swing Tank  , 38 , $15.75  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 8 , 10 , 18
40000003875 ,        T1289 ,  Bamboo Print Top  , 42 , $16.30  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40000003876 ,      1011BLU ,  Wide Leg Pant  , 46 , $19.30  ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000003878 ,   VI35594BLK ,  Hadlee  , 158 , $71.00  ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000003881 , 10175 ,  Framed ART  , 24 , $10.00  ,  Dicor  ,    ,    ,    ,    , 0 , 0 , 0 , 6 , 6
40000003882 ,      T1665HT ,  Charmer Tank  , 50 , $22.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40000003884 ,  TK6504531NT ,  Royal Tee  , 55 , $24.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40000003885 ,   T3040DRCDD ,  Sweet Dream Tee  , 43 , $18.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40000003890 ,        E1227 ,  Small Resin Mosaic  , 14 , $4.80  ,  Accessory  ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003896 ,       M3120C ,  Coral High Low  , 28 , $9.75  ,  Apparel  ,  Bottom  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003900 ,        H2103 ,  Black Printes Maxi  , 37 , $13.75  ,  Apparel  ,  Dress  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003901 ,        D5077 ,  Tie up Top with Lace  , 39 , $14.75  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000003906 ,      SWR1140 ,  Dust Pink Cover  , 27 , $10.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003908 , 47000 ,  Vintage Dictionary Art  , 26 , $12.00  ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 1 , 22 , 23
40000003909 ,       KAB195 ,  Karly Top  , 85 , $30.15  ,  Apparel  ,  Top  ,    ,    ,  Groceries   , 0 , 0 , 1 , 5 , 6
40000003910 ,      GEO-OCA ,  Georgia Crop  , 52 , $17.55  ,  Apparel  ,  Top  ,    ,    ,  Groceries   , 0 , 0 , 1 , 13 , 14
40000003911 ,      SW2-L65 ,  Swing Tank  , 52 , $17.55  ,  Apparel  ,  Top  ,    ,    ,  Groceries   , 0 , 0 , 1 , 17 , 18
40000003912 ,      DYL-OCA ,  Dylann Dress  , 92 , $31.95  ,  Apparel  ,  Dress  ,    ,    ,  Groceries   , 0 , 0 , 1 , 3 , 4
40000003915 ,     OB507190 ,  Tank  , 48 , $22.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 16 , 16
40000003916 ,     OB506975 ,  Tank  , 78 , $35.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 4 , 4
40000003917 , 49000 ,  Hair Tie  , 12 , $3.75  ,  Accessory  ,  Hair Tie  ,    ,    ,  Kitch  , 0 , 0 , 0 , 36 , 36
40000003918 , 50000 ,  Magnet  , 6 , $1.95  ,  Giftware  ,    ,    ,    ,    , 0 , 0 , 0 , 123 , 123
40000003919 ,       KM1265 ,  Wide Strap Wrap Dress  , 94 , $36.00  ,  Apparel  ,  Dress  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003920 ,        PM373 ,  Tie Back Dress  , 89 , $34.00  ,  Apparel  ,  Dress  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003921 ,       PM1354 ,  Layered Tunic  , 84 , $32.00  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003922 ,       PM1476 ,  Dress  , 99 , $38.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003926 ,       FM2209 ,  Halter Dress  , 79 , $30.00  ,  Apparel  ,  Dress  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003927 ,       FM9591 ,  Tank Strap Dress  , 84 , $32.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003938 ,        P6660 ,  Print Romper  , 68 , $24.50  ,    ,  Romper  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000003939 ,        S7065 ,  All Over Lace Kimono  , 43 , $14.75  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003940 ,        L5018 ,  Floral Prined Top  , 39 , $13.75  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003942 ,      ER39730 ,  Beach Wrap  , 20 , $7.50  ,  Apparel  ,  Top  ,    ,    ,    , 4 , 1 , 0 , 0 , 5
40000003947 ,     OB470977 ,  Easy Swing Cami  , 48 , $22.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 6 , 6
40000003949 ,        T5010 ,  Reign Pintuck Sleeveless  , 98 , $39.63  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40000003950 ,       T5012E ,  Teryn Top  , 118 , $47.62  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000003951 ,        T5017 ,  Harmony Top  , 124 , $49.62  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000003952 ,     M2705T76 ,  Hi-Lo Top  , 49 , $25.77  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003953 ,  HEARTEN-88S ,  Asymmetrical Sandal  , 24 , $6.50  ,  Footwear  ,  Sandel  ,    ,    ,    , 5 , 1 , 0 , 0 , 6
40000003954 ,     M2501P56 ,  Chambray Pant  , 69 , - ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003955 ,        J3521 ,  Alana Cropped MAria Pant  , 258 , - ,  Apparel  ,  Bottom  ,    ,    ,  Hard Tail   , 0 , 0 , 5 , 6 , 11
40000003956 ,         PVX2 ,  Printed Village  , 37 , $12.00  ,  Accessory   ,  Scarf  ,    ,    ,  Printage Village  , 0 , 0 , 0 , 2 , 2
40000003957 ,        A5349 ,  Flower Print Top  , 49 , $15.75  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003958 ,        D1295 ,  Asymmetrical Lace Tank  , 37 , $11.75  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003966 ,      DR-1926 ,  Navy/Print  , 58 , $22.75  ,  Apparel  ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003968 ,   DRSUN-2109 ,  Pink Dress  , 62 , $24.75  ,  Apparel  ,  Dress  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003969 ,   DRSUN-2116 ,  Yellow/Pink Dress  , 58 , $22.75  ,  Apparel  ,  Dress  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003971 ,   DRSUN-2300 ,  Mint Dress  , 62 , $24.75  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003972 ,   DRSUN-2304 ,  Mint Dress  , 62 , $24.75  ,  Apparel  ,  Dress  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003975 ,   209095-980 ,  Cowboy Belt Mint  , 68 , $27.00  ,  Accessory   ,  Belt  ,    ,  Leather  ,  Cowboy Belt Co  , 0 , 0 , 2 , 2 , 4
40000003976 ,   209082-370 ,  Cowboy Belt Camel  , 46 , $18.00  ,  Apparel   ,  Belt  ,    ,  Leather  ,  Cowboy Belt Co  , 0 , 0 , 1 , 2 , 3
40000003977 ,   209082-685 ,  Cowboy Belt Peach  , 46 , $18.00  ,  Accessory   ,  Belt  ,    ,  Leather  ,  Cowboy Belt Co  , 0 , 0 , 1 , 1 , 2
40000003978 ,   209101-880 ,  Cowboy Belt Sky Blue  , 56 , $22.00  ,  Accessory   ,  Belt   ,    ,  Leather  ,  Cowboy Belt Co  , 0 , 0 , 1 , 1 , 2
40000003979 ,   259092-560 ,  Cowboy Belt Mud  , 89 , $35.00  ,  Accessory   ,  Belt  ,    ,  Leather  ,  Cowboy Belt Co  , 0 , 0 , 1 , 2 , 3
40000003980 ,   259113-230 ,  Cowboy Belt Sand  , 80 , $32.00  ,  Accessory   ,  Belt  ,    ,  Leather  ,  Cowboy Belt Co  , 0 , 0 , 1 , 2 , 3
40000003981 ,     2536-201 ,  Cowboy Bracelet Off White  , 46 , $18.00  ,  Accessory   ,  Jewelry   ,  Bracelet   ,  Leather  ,  Cowboy Belt Co  , 0 , 0 , 1 , 0 , 1
40000003982 ,     2562-440 ,  Cowboy Bracelet Lemon  , 40 , $16.00  ,  Accessory   ,  Jewelry   ,  Bracelet   ,  Leather  ,  Cowboy Belt Co  , 0 , 0 , 1 , 1 , 2
40000003984 ,     F7630915 ,  Free People Bra  , 38 , $17.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 0 , 3
40000003985 ,     F008U853 ,  Free People Tank  , 20 , $9.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 2 , 2
40000003986 ,       H15143 ,  White Hazel Top  , 78 , $30.30  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40000003988 ,     OSD1333S ,  Stilt Roll Up  , 178 , $81.35  ,  Apparel   ,  Bottom  ,  Pant  ,  Denim  ,  AG  , 0 , 0 , 1 , 5 , 6
40000003989 ,      RES1396 ,  Farrah Skinny Crop  , 225 , $103.35  ,  Apparel  ,  Bottom  ,  Crop  ,  Denim   ,    , 0 , 0 , 0 , 7 , 7
40000003990 ,      REV1333 ,  Stilt Roll Up  , 235 , $107.35  ,  Apparel   ,  Bottom  ,  Pant  ,  Denim  ,  AG  , 0 , 0 , 1 , 5 , 6
40000003991 ,     M2112T16 ,  3/4 Sleeve Top  , 69 , $35.77  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003992 ,     M2111B16 ,  Roll Sleeve Top  , 79 , $40.77  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000003993 ,       SK0103 ,  Black and White  , 52 , $19.80  ,  Apparel  ,    ,    ,    ,    , 4 , 1 , 0 , 0 , 5
40000003994 ,       SK0096 ,  Printed Island  , 49 , $18.80  ,  Apparel  ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000003995 ,        S0012 ,  Rio Denim  , 49 , $18.80  ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000003996 ,        T5015 ,  Joanna Top  , 118 , $47.62  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000003997 ,        H2122 ,  Open front Lace shirt  , 39 , $14.75  ,  Apparel  ,  Top  ,    ,    ,    , 4 , 1 , 0 , 0 , 5
40000003999 ,     421-0985 ,  Crew Neck Slvls Top  , 96 , $38.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000004001 ,     421-1565 ,  Sky diver Lace  , 74 , $29.00  ,  Apparel  ,    ,    ,    ,    , 4 , 1 , 0 , 0 , 5
40000004002 ,     421-1580 ,  Layered Top  , 98 , $39.00  ,  Apparel  ,  Top  ,    ,    ,    , 4 , 1 , 0 , 0 , 5
40000004003 ,     421-1615 ,  Easy Top  , 74 , $29.00  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000004004 ,     421-6905 ,  Sleeveless Blouse  , 98 , $39.00  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004006 ,     425-0990 ,  Cha Cha Dress  , 120 , $48.00  ,  Apparel  ,  Top  ,    ,    ,    , 5 , 1 , 0 , 0 , 6
40000004007 ,     TT-00550 ,  2 Way Sweater  , 98 , $39.00  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000004008 ,       A97621 ,  Ruffled Up tank  , 29 , $9.75  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000004009 ,       JA2A37 ,  Lily Mid Rise Crop  , 145 , $54.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004011 , 51714471 ,  Cheap Eats Bird Feeder  , 28 , $10.00  ,  Giftware   ,  Bird Feeder  ,    ,    ,  Fred&Friends  , 0 , 0 , 1 , 1 , 2
40000004012 ,       J42602 ,  Mid Rise Capri  , 268 , - ,  Apparel   ,  Bottom  ,  Capri  ,  Denim  ,    , 0 , 0 , 3 , 6 , 9
40000004013 ,       J45702 ,  Brya Mid Rise Boot  , 238 , - ,  Apparel  ,  Bottom  ,  Pant  ,  Denim  ,    , 0 , 0 , 1 , 5 , 6
40000004015 ,       J40301 ,  Sadey Slim  , 258 , - ,  Apparel   ,  Bottom  ,  Pant  ,  Denim  ,  AG  , 0 , 0 , 4 , 4 , 8
40000004016 ,     LK-AISHA ,  Fiesta Sandal  , 68 , $27.00  ,  Footwear  ,  Sandal  ,    ,    ,  Lucky Brand   , 0 , 0 , 1 , 6 , 7
40000004017 ,   LK-MARINAA ,  Black/Clay Wedge  , 85 , $40.00  ,  Footwear  ,  Wedge  ,    ,    ,  Lucky Brand   , 0 , 0 , 1 , 6 , 7
40000004018 ,  LK-NANELIA2 ,  Black Flat  , 78 , $31.00  ,  Footwear  ,  Flat  ,    ,    ,  Lucky Brand  , 0 , 0 , 1 , 5 , 6
40000004019 ,   LK-ANLISSA ,  Magma Sandal  , 68 , $27.00  ,  Footwear  ,  Sandal  ,    ,    ,  Lucky Brand   , 0 , 0 , 1 , 3 , 4
40000004020 ,   LK-ALEXCIA ,  Blush Sandal  , 68 , $27.00  ,  Footwear  ,  Sandal  ,    ,    ,  Lucky Brand   , 0 , 0 , 1 , 6 , 7
40000004021 ,       TH4806 ,  White Flow Top  , 58 , $15.57  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000004022 ,       SE2727 ,  Sleeveless Stripe  , 62 , $17.57  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 2 , 3
40000004024 ,     DEWEY29S ,  Tan Strap Sandal  , 32 , $11.20  ,  Footwear  ,  Sandel  ,    ,    ,    , 8 , 1 , 0 , 0 , 9
40000004026 ,       KA1305 ,  Karma Throw Pillow  , 50 , $15.00  ,  Dicor  ,  Pillow  ,    ,    ,  Karma  , 0 , 0 , 2 , 2 , 4
