UPC1, Item, Descrption, Price, Cost, Category, SubCategory, SubCategory2, SubCategory3, Vendor, Gigis-Raleigh, Gigis-Cary, Violet-Rareigh, Violet-CaryTotal Inventory
40000003766 ,   , Aruba Maxi Dress , 98 , 0 , Apparel , Dress , Maxi ,  ,  , 0 , 0 , 0 , 5 , 5
40000003767 ,   , V-Neck Top , 42 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000003768 ,   , Maxi Skirt , 75 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000003769 ,   , Tank Dress , 73 , 0 , Apparel , Dress ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000003772 ,   , White Romper , 84 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000003773 ,   , Embroidered Tribal Tank , 32 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003776 ,   , Lace Up Bell Sleeve Top , 35 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003777 ,   , Shift Dress with Cape , 37 , 0 , Apparel , Dress ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003780 ,   , Printed Yoke Top , 37 , 0 , Apparel , Top ,  ,  ,  , 2 , 0 , 0 , 0 , 2
40000003787 ,   , Giving Keys Lariat Lock Silver , 75 , 0 , Accessory , Jewelry , Necklace ,  , The Giving Keys  , 0 , 0 , 0 , 1 , 1
40000003789 ,   , Giving Keys Lariat Lock Gold , 75 , 0 , Accessory  ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000003790 ,   , Giving Keys Lariat Lock Gold , 75 , 0 , Accessory , Jewelry , Necklace ,  , The Giving Keys  , 0 , 0 , 0 , 1 , 1
40000003792 ,   , Giving Keys Petite Lock Gold , 43 , 0 , Accessory , Jewelry , Necklace ,  , The Giving Keys  , 0 , 0 , 0 , 1 , 1
40000003796 ,   , Good Morning Mug , 15 , 0 , Giftware ,  ,  ,  , Fishes Eddy  , 0 , 0 , 0 , 4 , 4
40000003797 ,   , Here's Your Snack Platter , 23 , 0 , Giftware  , Plate ,  ,  , Fishes Eddy  , 0 , 0 , 1 , 3 , 4
40000003798 ,   , Intervention-Ware Mug , 15 , 0 , Giftware  , Mug ,  ,  , Fishes Eddy , 0 , 0 , 2 , 3 , 5
40000003799 ,   , Natural Wedge , 39 , 0 , Footwear , Wedge ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000003800 ,   , Denim Sandel , 19 , 0 , Footwear , Sandel ,  ,  ,  , 5 , 1 , 0 , 0 , 6
40000003801 ,   , Beige Wedge , 39 , 0 , Footwear , Wedge ,  ,  ,  , 6 , 1 , 0 , 0 , 7
40000003802 ,   , Bra Strappy Back , 20 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000003803 ,   , Slip She Swings , 88 , 0 ,  ,  ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000003805 ,   , Shrunken 3/4 Sleeve , 92 , 0 , Apparel , Top , Shirt , 3/4 Sleeve  , Wilt , 0 , 0 , 0 , 7 , 7
40000003807 ,   , Wilt Rustic/White Shrunken BF , 79 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 5 , 4 , 9
40000003809 ,   , Low Rise Cropped Skinny , 198 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 0 , 1 , 3 , 4
40000003810 ,   , Anja Cuffed Cropped , 198 , 0 , Apparel , Bottom , Crop ,  ,  , 0 , 0 , 0 , 7 , 7
40000003811 ,   , Distressed Denim Shorts , 31 , 0 , Apparel , Bottom ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000003814 ,   , Headbands of Hope , 20 , 0 , Accessory  , Handband  ,  ,  , Handbands of Hope  , 0 , 0 , 5 , 2 , 7
40000003815 ,   , Headbands of Hope , 32 , 0 , Accessory  , Headband ,  ,  , Headbands of Hope , 0 , 0 , 3 , 4 , 7
40000003816 ,   , Bridal Cushions , 47 , 0 , Accessory , Jewelry , Earring ,  ,  , 0 , 0 , 0 , 1 , 1
40000003817 ,   , Cluster Bling , 42 , 0 , Accessory , Jewelry , Earring ,  ,  , 0 , 0 , 0 , 4 , 4
40000003819 ,   , Mini Bling , 25 , 0 , Accessory  , Earring ,  ,  , Joe Joe  Jewels , 0 , 0 , 1 , 0 , 1
40000003820 ,   , Cushion Bling , 37 , 0 , Accessory  , Earring ,  ,  , Joe Joe  Jewels , 0 , 0 , 1 , 18 , 19
40000003821 ,   , Mini Zip Denim , 58 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 0 , 0 , 2 , 2
40000003829 ,   , Piko Tank , 24 , 0 , Apparel , Top ,  ,  ,  , 5 , 1 , 0 , 0 , 6
40000003830 ,   , White Vest , 49 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000003831 ,   , Pink Lady Top , 41 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003833 ,   , Turq/Navy Print Maxi , 49 , 0 , Apparel , Dress ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000003834 ,   , Taupe/Melon Maxi , 41 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003835 ,   , Turq/Wht Dress , 41 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003838 ,   , Railroads Stripe , 50 , 0 , Apparel , Top ,  ,  ,  , 2 , 0 , 0 , 0 , 2
40000003839 ,   , Apricot Blouse , 41 , 0 , Apparel , Top ,  ,  ,  , 2 , 0 , 0 , 0 , 2
40000003843 ,   , Black Top , 41 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003844 ,   , Teal Top , 41 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003845 ,   , Pink Tye Dye , 41 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003846 ,   , Rose Top , 46 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003847 ,   , Peacock Top , 41 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000003850 ,   , Navy Top , 41 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003852 ,   , Coral Top , 46 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003857 ,   , Navy Print Blouse , 49 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003859 ,   , Mixed Green TOp , 49 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003862 ,   , Navy Top , 52 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000003863 ,   , Spring Purple Top , 49 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003864 ,   , Black Top , 44 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000003867 ,   , Ash Blonde Top , 49 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000003868 ,   , Doe & Rae Dressw , 52 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003869 ,   , Hem&Thread Mixed Print Dress , 44 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003870 ,   , Hem&Thread Grey/Purp Top , 45 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000003873 ,   , Kent Tank , 48 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 4 , 5
40000003874 ,   , Park Swing Tank , 38 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 8 , 10 , 18
40000003875 ,   , Bamboo Print Top , 42 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 2 , 2
40000003876 ,   , Wide Leg Pant , 46 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000003878 ,   , Hadlee , 158 , 0 ,  ,  ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000003881 ,   , Framed ART , 24 , 0 , Dicor ,  ,  ,  ,  , 0 , 0 , 0 , 6 , 6
40000003882 ,   , Charmer Tank , 50 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 4 , 4
40000003884 ,   , Royal Tee , 55 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 2 , 2
40000003885 ,   , Sweet Dream Tee , 43 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000003890 ,   , Small Resin Mosaic , 14 , 0 , Accessory ,  ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003896 ,   , Coral High Low , 28 , 0 , Apparel , Bottom ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000003900 ,   , Black Printes Maxi , 37 , 0 , Apparel , Dress ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000003901 ,   , Tie up Top with Lace , 39 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000003906 ,   , Dust Pink Cover , 27 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003908 ,   , Vintage Dictionary Art , 26 , 0 , Giftware ,  ,  ,  ,  , 0 , 0 , 1 , 22 , 23
40000003909 ,   , Karly Top , 85 , 0 , Apparel , Top ,  ,  , Groceries  , 0 , 0 , 1 , 5 , 6
40000003910 ,   , Georgia Crop , 52 , 0 , Apparel , Top ,  ,  , Groceries  , 0 , 0 , 1 , 13 , 14
40000003911 ,   , Swing Tank , 52 , 0 , Apparel , Top ,  ,  , Groceries  , 0 , 0 , 1 , 17 , 18
40000003912 ,   , Dylann Dress , 92 , 0 , Apparel , Dress ,  ,  , Groceries  , 0 , 0 , 1 , 3 , 4
40000003915 ,   , Tank , 48 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 16 , 16
40000003916 ,   , Tank , 78 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 4 , 4
40000003917 ,   , Hair Tie , 12 , 0 , Accessory , Hair Tie ,  ,  , Kitch , 0 , 0 , 0 , 36 , 36
40000003918 ,   , Magnet , 6 , 0 , Giftware ,  ,  ,  ,  , 0 , 0 , 0 , 123 , 123
40000003919 ,   , Wide Strap Wrap Dress , 94 , 0 , Apparel , Dress ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000003920 ,   , Tie Back Dress , 89 , 0 , Apparel , Dress ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003921 ,   , Layered Tunic , 84 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000003922 ,   , Dress , 99 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003926 ,   , Halter Dress , 79 , 0 , Apparel , Dress ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003927 ,   , Tank Strap Dress , 84 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003938 ,   , Print Romper , 68 , 0 ,  , Romper ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000003939 ,   , All Over Lace Kimono , 43 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003940 ,   , Floral Prined Top , 39 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003942 ,   , Beach Wrap , 20 , 0 , Apparel , Top ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000003947 ,   , Easy Swing Cami , 48 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 6 , 6
40000003949 ,   , Reign Pintuck Sleeveless , 98 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000003950 ,   , Teryn Top , 118 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 3 , 4
40000003951 ,   , Harmony Top , 124 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 3 , 4
40000003952 ,   , Hi-Lo Top , 49 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003953 ,   , Asymmetrical Sandal , 24 , 0 , Footwear , Sandel ,  ,  ,  , 5 , 1 , 0 , 0 , 6
40000003954 ,   , Chambray Pant , 69 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003955 ,   , Alana Cropped MAria Pant , 258 , 0 , Apparel , Bottom ,  ,  , Hard Tail  , 0 , 0 , 5 , 6 , 11
40000003956 ,   , Printed Village , 37 , 0 , Accessory  , Scarf ,  ,  , Printage Village , 0 , 0 , 0 , 2 , 2
40000003957 ,   , Flower Print Top , 49 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003958 ,   , Asymmetrical Lace Tank , 37 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003966 ,   , Navy/Print , 58 , 0 , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003968 ,   , Pink Dress , 62 , 0 , Apparel , Dress ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003969 ,   , Yellow/Pink Dress , 58 , 0 , Apparel , Dress ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003971 ,   , Mint Dress , 62 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003972 ,   , Mint Dress , 62 , 0 , Apparel , Dress ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000003975 ,   , Cowboy Belt Mint , 68 , 0 , Accessory  , Belt ,  , Leather , Cowboy Belt Co , 0 , 0 , 2 , 2 , 4
40000003976 ,   , Cowboy Belt Camel , 46 , 0 , Apparel  , Belt ,  , Leather , Cowboy Belt Co , 0 , 0 , 1 , 2 , 3
40000003977 ,   , Cowboy Belt Peach , 46 , 0 , Accessory  , Belt ,  , Leather , Cowboy Belt Co , 0 , 0 , 1 , 1 , 2
40000003978 ,   , Cowboy Belt Sky Blue , 56 , 0 , Accessory  , Belt  ,  , Leather , Cowboy Belt Co , 0 , 0 , 1 , 1 , 2
40000003979 ,   , Cowboy Belt Mud , 89 , 0 , Accessory  , Belt ,  , Leather , Cowboy Belt Co , 0 , 0 , 1 , 2 , 3
40000003980 ,   , Cowboy Belt Sand , 80 , 0 , Accessory  , Belt ,  , Leather , Cowboy Belt Co , 0 , 0 , 1 , 2 , 3
40000003981 ,   , Cowboy Bracelet Off White , 46 , 0 , Accessory  , Jewelry  , Bracelet  , Leather , Cowboy Belt Co , 0 , 0 , 1 , 0 , 1
40000003982 ,   , Cowboy Bracelet Lemon , 40 , 0 , Accessory  , Jewelry  , Bracelet  , Leather , Cowboy Belt Co , 0 , 0 , 1 , 1 , 2
40000003984 ,   , Free People Bra , 38 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 0 , 3
40000003985 ,   , Free People Tank , 20 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 2 , 2
40000003986 ,   , White Hazel Top , 78 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000003988 ,   , Stilt Roll Up , 178 , 0 , Apparel  , Bottom , Pant , Denim , AG , 0 , 0 , 1 , 5 , 6
40000003989 ,   , Farrah Skinny Crop , 225 , 0 , Apparel , Bottom , Crop , Denim  ,  , 0 , 0 , 0 , 7 , 7
40000003990 ,   , Stilt Roll Up , 235 , 0 , Apparel  , Bottom , Pant , Denim , AG , 0 , 0 , 1 , 5 , 6
40000003991 ,   , 3/4 Sleeve Top , 69 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003992 ,   , Roll Sleeve Top , 79 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000003993 ,   , Black and White , 52 , 0 , Apparel ,  ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000003994 ,   , Printed Island , 49 , 0 , Apparel ,  ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000003995 ,   , Rio Denim , 49 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000003996 ,   , Joanna Top , 118 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000003997 ,   , Open front Lace shirt , 39 , 0 , Apparel , Top ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000003999 ,   , Crew Neck Slvls Top , 96 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004001 ,   , Sky diver Lace , 74 , 0 , Apparel ,  ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000004002 ,   , Layered Top , 98 , 0 , Apparel , Top ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000004003 ,   , Easy Top , 74 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004004 ,   , Sleeveless Blouse , 98 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004006 ,   , Cha Cha Dress , 120 , 0 , Apparel , Top ,  ,  ,  , 5 , 1 , 0 , 0 , 6
40000004007 ,   , 2 Way Sweater , 98 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004008 ,   , Ruffled Up tank , 29 , 0 , Apparel , Top ,  ,  ,  , 2 , 0 , 0 , 0 , 2
40000004009 ,   , Lily Mid Rise Crop , 145 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 3 , 4
40000004011 ,   , Cheap Eats Bird Feeder , 28 , 0 , Giftware  , Bird Feeder ,  ,  , Fred&Friends , 0 , 0 , 1 , 1 , 2
40000004012 ,   , Mid Rise Capri , 268 , 0 , Apparel  , Bottom , Capri , Denim ,  , 0 , 0 , 3 , 6 , 9
40000004013 ,   , Brya Mid Rise Boot , 238 , 0 , Apparel , Bottom , Pant , Denim ,  , 0 , 0 , 1 , 5 , 6
40000004015 ,   , Sadey Slim , 258 , 0 , Apparel  , Bottom , Pant , Denim , AG , 0 , 0 , 4 , 4 , 8
40000004016 ,   , Fiesta Sandal , 68 , 0 , Footwear , Sandal ,  ,  , Lucky Brand  , 0 , 0 , 1 , 6 , 7
40000004017 ,   , Black/Clay Wedge , 85 , 0 , Footwear , Wedge ,  ,  , Lucky Brand  , 0 , 0 , 1 , 6 , 7
40000004018 ,   , Black Flat , 78 , 0 , Footwear , Flat ,  ,  , Lucky Brand , 0 , 0 , 1 , 5 , 6
40000004019 ,   , Magma Sandal , 68 , 0 , Footwear , Sandal ,  ,  , Lucky Brand  , 0 , 0 , 1 , 3 , 4
40000004020 ,   , Blush Sandal , 68 , 0 , Footwear , Sandal ,  ,  , Lucky Brand  , 0 , 0 , 1 , 6 , 7
40000004021 ,   , White Flow Top , 58 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004022 ,   , Sleeveless Stripe , 62 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 2 , 3
40000004024 ,   , Tan Strap Sandal , 32 , 0 , Footwear , Sandel ,  ,  ,  , 8 , 1 , 0 , 0 , 9
40000004026 ,   , Karma Throw Pillow , 50 , 0 , Dicor , Pillow ,  ,  , Karma , 0 , 0 , 2 , 2 , 4
40000004028 ,   , Asymmetric Trim Tunic , 62 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004029 ,   , V Neck Long Tunic , 58 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004032 ,   , PPLA Grey Top , 70 , 0 , Apparel , Top ,  ,  , PPLA , 0 , 0 , 0 , 1 , 1
40000004033 ,   , Glass Water Bottle , 25 , 0 , Giftware  , Bottle ,  ,  , Karma , 0 , 0 , 1 , 1 , 2
40000004034 ,   , Rewined Candle , 28 , 0 , Giftware  , Candle ,  ,  ,  Rewined Candle  , 0 , 0 , 3 , 28 , 31
40000004037 ,   , Nine Planet Dark , 42 , 0 , Apparel , Bottom ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004038 ,   , Nine Planet Dark , 42 , 0 , Apparel , Bottom ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004039 ,   , Ruching Front Cami Bra , 15 , 0 , Apparel , Top ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000004040 ,   , Racerback Cami Bra , 18 , 0 , Apparel , Top ,  ,  ,  , 11 , 1 , 0 , 0 , 12
40000004041 ,   , Basic Camisole , 18 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004042 ,   , Calf Legging , 18 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004043 ,   , Calf Legging X , 26 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004044 ,   , Lace Tube Top , 16 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004048 ,   , Candle , 27 , 0 , Giftware  , Candle ,  ,  ,  , 0 , 0 , 2 , 0 , 2
40000004049 ,   , Tin Candle , 6 , 0 , Giftware  , Candle ,  ,  , Aquiesse , 0 , 0 , 1 , 7 , 8
40000004050 ,   , Slit Shrunken Tank , 99 , 0 , Apparel , Top ,  ,  , Wilt , 0 , 0 , 0 , 3 , 3
40000004051 ,   , Tunic Shell Hem , 125 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 3 , 3
40000004052 ,   , Shrunken Seamed Tank , 105 , 0 , Apparel , Top ,  ,  , Wilt , 0 , 0 , 0 , 3 , 3
40000004053 ,   , Cut Out Neck , 105 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 3 , 3
40000004055 ,   , Printed Romper , 39 , 0 , Apparel , Romper ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004056 ,   , Maxi Skirt , 49 , 0 , Apparel , Bottom ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004057 ,   , Sky Top , 86 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004058 ,   , Floral Print Tank , 74 , 0 , Apparel , Top , Tank ,  ,  , 0 , 0 , 1 , 1 , 2
40000004059 ,   , Grey Blouse , 89 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004060 ,   , Sunglasses , 42 , 0 , Accessory  , Sunglasses ,  ,  , Blue Planet  , 0 , 0 , 0 , 7 , 7
40000004062 ,   , Local Celebrity Tee , 38 , 0 , Apparel  , Top , Tshirt , Shorts Seeve  , Local Celebrity  , 0 , 0 , 5 , 36 , 41
40000004072 ,   , Earring , 18 , 0 , Accessory  , Jewelry  , Earring ,  ,  , 0 , 0 , 3 , 0 , 3
40000004074 ,   , Low Rise Ankle Crop , 218 , 0 , Apparel  , Bottom , Ankle , Denim , J Brand  , 0 , 0 , 5 , 5 , 10
40000004075 ,   , Angeles Tee , 62 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 7 , 7
40000004078 ,   , Blush Noir Top , 60 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004079 ,   , PPLA Denim Tank , 55 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 4 , 1 , 5
40000004080 ,   , PPLA Seafoam Tank , 55 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000004081 ,   , PPLA Blue Becky Tee , 65 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 4 , 4
40000004082 ,   , Feel The Piece , 150 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004083 ,   , Feel The Piece , 156 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 2 , 1 , 3
40000004084 ,   , Feel The Piece , 85 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 4 , 6
40000004085 ,   , Feel The Piece , 85 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004086 ,   , Feel The Piece , 110 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 1 , 3
40000004088 ,   , Feel The Piece , 85 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004089 ,   , Feel The Piece , 99 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004091 ,   , Blue/White Top , 38 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004092 ,   , Blue/White Top , 38 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004093 ,   , River and Sky Tank , 72 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000004094 ,   , River and Sky Tunic , 84 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004095 ,   , Multiples Canary Top , 59 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004097 ,   , Mutliples Top , 49 , 0 , Apparel , Top ,  ,  ,  , 3 , 0 , 0 , 0 , 3
40000004098 ,   , Mutliples Top , 49 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004099 ,   , Slimsations Bottom , 59 , 0 , Apparel , Bottom ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004100 ,   , Slimsations Bottom , 59 , 0 , Apparel , Bottom ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000004101 ,   , Slimsations Bottom , 54 , 0 , Apparel , Bottom ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004103 ,   , Slimsations Bottom , 54 , 0 , Apparel , Bottom ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004106 ,   , Free People Float Away Tank , 78 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 2 , 2
40000004109 ,   , Reneec Spaghetti Strap , 55 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004118 ,   , Red Print Chain , 49 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004121 ,   , Cross Strap , 40 , 0 , Footwear , Wedge ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004126 ,   , Umgee Dress , 49 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004128 ,   , Isel Camel Aspen Top , 59 , 0 , Apparel , Top ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000004129 ,   , SKY TOP ISLE , 59 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004130 ,   , DOTS DRESS ISLE , 89 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004131 ,   , DENIM RUFFLES , 29 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004133 ,   , NATRL TOP , 79 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 3 , 4
40000004134 ,   , HEATHER GREY , 69 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 1 , 3
40000004135 ,   , PEACH LOVE LACE , 46 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004136 ,   , BLUE/PINK DRESS , 44 , 0 , Apparel , Dress ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004137 ,   , TIEDIE BLOUSE , 56 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
